1	 1012.505537 	 0.234267 	 2.563340 	 22.187003 	 1.720097 	 196.139590 	 0.059620 	 0.149607 	 2.760407 	 0.846873 	 1.470477 	 779.765250 	 2.511013 	 2.097910 	 816.886727 	 0.236100 	 2.568663 	 21.942530 	 1.677080 	 197.061403 	 0.059563 	 0.153483 	 2.754380 	 0.545110 	 1.483360 	 583.867970 	 2.599233 	 1.937767 	 903.696660 	 10.632817 	 2.469163 	 21.368807 	 2.389007 	 282.733010 	 0.058823 	 0.152010 	 2.679667 	 0.692513 	 1.426673 	 577.145197 	 0.011253 	 1.937647 	 896.087067 	 0.216597 	 2.425673 	 21.366853 	 1.709773 	 286.568640 	 0.056100 	 0.147863 	 2.674843 	 0.571610 	 1.401897 	 576.920810 	 0.011083 	 2.015237 
2	 564.296197 	 0.390407 	 1.599627 	 11.201910 	 0.824333 	 96.750083 	 0.028557 	 0.076840 	 1.334963 	 0.744303 	 0.708737 	 447.728297 	 1.963830 	 0.944227 	 454.793373 	 0.273063 	 1.619390 	 11.180827 	 0.832830 	 95.761477 	 0.029277 	 0.079640 	 1.334933 	 0.742650 	 0.701283 	 339.235943 	 2.052580 	 0.949393 	 510.772460 	 6.705677 	 1.626083 	 11.231547 	 1.235227 	 142.118610 	 0.029473 	 0.078340 	 1.330657 	 1.178810 	 0.710037 	 343.462430 	 0.003247 	 1.062230 	 505.247120 	 0.238870 	 1.595890 	 11.206590 	 1.031193 	 144.160897 	 0.028840 	 0.077103 	 1.337007 	 0.837223 	 0.719060 	 342.927600 	 0.002840 	 1.083927 
4	 282.632460 	 0.315353 	 1.071837 	 5.301450 	 0.435617 	 48.266900 	 0.015027 	 0.051377 	 0.668817 	 0.952863 	 0.378180 	 223.097657 	 1.564070 	 0.513230 	 229.028983 	 0.297573 	 0.971197 	 5.313897 	 0.446157 	 48.428013 	 0.015387 	 0.052180 	 0.672590 	 0.952317 	 0.376843 	 169.434547 	 1.566383 	 0.501813 	 252.567723 	 0.298307 	 0.921000 	 5.313860 	 0.815337 	 71.878690 	 0.015073 	 0.055237 	 0.670590 	 1.107130 	 0.393027 	 170.396033 	 0.006373 	 0.696980 	 253.596233 	 0.318147 	 0.998927 	 5.320777 	 0.832407 	 72.799610 	 0.015253 	 0.055097 	 0.668917 	 1.112707 	 0.402430 	 170.383590 	 0.001653 	 0.686627 
8	 151.948767 	 0.494407 	 0.686997 	 2.748770 	 0.221843 	 25.053497 	 0.007750 	 0.025043 	 0.345863 	 0.768073 	 0.183947 	 119.998307 	 1.133957 	 0.280227 	 128.829107 	 0.528947 	 0.510600 	 2.916317 	 0.238037 	 24.958470 	 0.008837 	 0.029167 	 0.355047 	 0.762780 	 0.198157 	 96.900800 	 1.137307 	 0.284577 	 139.208680 	 0.557593 	 0.597940 	 2.857277 	 0.916323 	 35.710617 	 0.009187 	 0.029913 	 0.342630 	 1.002470 	 0.214490 	 96.402057 	 0.004290 	 0.563817 	 141.527507 	 0.563437 	 0.546117 	 2.858843 	 0.812210 	 38.328147 	 0.008960 	 0.029207 	 0.342517 	 0.992433 	 0.220180 	 96.254887 	 0.013213 	 0.557273 
16	 85.451737 	 1.159210 	 0.451390 	 1.453967 	 0.127237 	 12.478330 	 0.004200 	 0.024343 	 0.168923 	 0.645660 	 0.104533 	 67.775787 	 0.910770 	 0.147320 	 73.526297 	 5.973497 	 0.766303 	 1.441207 	 0.129303 	 12.259620 	 0.004273 	 0.022243 	 0.169710 	 0.772010 	 0.103353 	 50.716347 	 1.007623 	 0.160737 	 76.058187 	 1.080823 	 0.397103 	 1.436100 	 1.316557 	 18.090033 	 0.003890 	 0.023463 	 0.170990 	 1.208010 	 0.131983 	 51.453083 	 0.005557 	 0.740527 	 75.179227 	 1.159920 	 0.387833 	 1.432323 	 1.352980 	 18.617670 	 0.003763 	 0.021727 	 0.168947 	 1.233260 	 0.124677 	 49.927817 	 0.005740 	 0.742500 
32	 45.443430 	 2.500383 	 0.442563 	 0.728833 	 0.085573 	 6.114283 	 0.002527 	 0.021430 	 0.085870 	 0.634557 	 0.060483 	 33.610360 	 1.072113 	 0.084397 	 39.549657 	 6.530133 	 0.777720 	 0.732393 	 0.116023 	 6.212723 	 0.002497 	 0.017773 	 0.085413 	 0.975750 	 0.057490 	 22.612953 	 1.332497 	 0.096230 	 42.250593 	 2.314310 	 0.402923 	 0.758807 	 2.405283 	 9.222157 	 0.002203 	 0.020620 	 0.085803 	 1.780427 	 0.079697 	 23.900333 	 0.009593 	 1.268367 	 44.472397 	 2.326133 	 0.628337 	 0.732930 	 2.418067 	 9.385580 	 0.002157 	 0.022453 	 0.086930 	 1.772897 	 0.077423 	 25.795837 	 0.004657 	 1.218933 
64	 31.846583 	 4.224207 	 0.589160 	 0.416417 	 0.112913 	 3.163550 	 0.002210 	 0.023703 	 0.051097 	 0.749010 	 0.056853 	 20.968917 	 1.402467 	 0.086017 	 25.850910 	 4.733180 	 0.403953 	 0.416073 	 0.132330 	 3.128373 	 0.002310 	 0.022673 	 0.046787 	 0.767153 	 0.051440 	 14.672657 	 1.382307 	 0.091623 	 35.560503 	 4.592640 	 0.473533 	 0.415997 	 4.207437 	 4.566090 	 0.002010 	 0.021883 	 0.046147 	 2.834667 	 0.074727 	 16.190563 	 0.005847 	 2.128907 	 36.708453 	 4.859350 	 0.698770 	 0.405063 	 4.345430 	 4.890770 	 0.001953 	 0.024137 	 0.046160 	 2.914423 	 0.068887 	 16.208053 	 0.014297 	 2.231103 
128	 19.443317 	 5.000573 	 0.996567 	 0.207870 	 0.155487 	 1.581363 	 0.001513 	 0.023870 	 0.024387 	 0.762070 	 0.040843 	 9.757357 	 0.812973 	 0.078383 	 17.254407 	 4.872220 	 0.897820 	 0.209140 	 0.181973 	 1.584637 	 0.001520 	 0.039433 	 0.024587 	 0.737610 	 0.042867 	 7.606353 	 0.974267 	 0.081920 	 35.165600 	 6.509850 	 1.163237 	 0.209720 	 8.204120 	 2.433773 	 0.001503 	 0.025380 	 0.024430 	 4.138127 	 0.447547 	 8.830753 	 0.011620 	 3.165477 	 26.516517 	 4.982347 	 0.739350 	 0.206260 	 4.403733 	 2.477537 	 0.001390 	 0.023317 	 0.024487 	 2.882567 	 0.061760 	 8.491070 	 0.011460 	 2.211187 
